0 5 15 0 4 1 1 0.56 0.5303 0.26 0.4925 147
0 5 16 0 4 1 1 0.58 0.5455 0.24 0.4179 269
0 5 17 0 4 1 1 0.56 0.5303 0.26 0.3881 533
0 5 18 0 4 1 1 0.56 0.5303 0.26 0.2836 520
0 5 19 0 4 1 1 0.54 0.5152 0.28 0.2239 361
0 5 20 0 4 1 1 0.5 0.4848 0.34 0.1642 258
0 5 21 0 4 1 1 0.5 0.4848 0.36 0.194 180
0 5 22 0 4 1 1 0.48 0.4697 0.39 0.194 165
0 5 23 0 4 1 1 0.46 0.4545 0.41 0.194 115
0 5 0 0 5 1 1 0.44 0.4394 0.44 0.1642 56
0 5 1 0 5 1 1 0.4 0.4091 0.62 0.1642 32
0 5 2 0 5 1 1 0.38 0.3939 0.62 0.1045 16
0 5 3 0 5 1 1 0.36 0.3636 0.71 0.1045 9
0 5 4 0 5 1 1 0.36 0.3636 0.71 0.1045 1
0 5 5 0 5 1 1 0.34 0.3485 0.81 0.1045 16
0 5 6 0 5 1 1 0.36 0.3636 0.81 0.0896 82
0 5 7 0 5 1 1 0.4 0.4091 0.82 0 222
0 5 8 0 5 1 1 0.42 0.4242 0.77 0.2537 450
0 5 9 0 5 1 1 0.46 0.4545 0.67 0.2836 188
0 5 10 0 5 1 2 0.54 0.5152 0.49 0.3284 127
0 5 11 0 5 1 2 0.54 0.5152 0.49 0.3284 165
0 5 12 0 5 1 1 0.56 0.5303 0.49 0.3582 246
0 5 13 0 5 1 1 0.58 0.5455 0.4 0.3284 253
0 5 14 0 5 1 1 0.6 0.6212 0.4 0.4478 213
0 5 15 0 5 1 1 0.6 0.6212 0.38 0.3881 260
0 5 16 0 5 1 1 0.6 0.6212 0.4 0.2537 344
0 5 17 0 5 1 1 0.58 0.5455 0.4 0.3582 553
0 5 18 0 5 1 3 0.54 0.5152 0.52 0.3582 470
0 5 19 0 5 1 3 0.54 0.5152 0.52 0.3582 292
0 5 20 0 5 1 1 0.52 0.5 0.48 0.1045 190
0 5 21 0 5 1 1 0.48 0.4697 0.67 0.1343 152
0 5 22 0 5 1 1 0.46 0.4545 0.72 0.2239 151
0 5 23 0 5 1 1 0.44 0.4394 0.82 0.1343 120
0 5 0 0 6 0 1 0.42 0.4242 0.82 0.1343 86
0 5 1 0 6 0 1 0.42 0.4242 0.82 0.1045 58
0 5 2 0 6 0 1 0.42 0.4242 0.82 0.0896 52
0 5 3 0 6 0 1 0.42 0.4242 0.77 0.0896 18
0 5 4 0 6 0 1 0.4 0.4091 0.82 0.1045 5
0 5 5 0 6 0 1 0.46 0.4545 0.59 0.1343 7
0 5 6 0 6 0 1 0.42 0.4242 0.77 0.0896 13
0 5 7 0 6 0 1 0.48 0.4697 0.59 0 40
0 5 8 0 6 0 1 0.52 0.5 0.52 0.194 115
0 5 9 0 6 0 1 0.54 0.5152 0.49 0.2836 218
0 5 10 0 6 0 1 0.56 0.5303 0.49 0.2985 298
0 5 11 0 6 0 1 0.56 0.5303 0.43 0 347
0 5 12 0 6 0 1 0.6 0.6212 0.4 0.194 373
0 5 13 0 6 0 1 0.6 0.6212 0.35 0.2836 436
0 5 14 0 6 0 3 0.6 0.6212 0.35 0.1642 378
0 5 15 0 6 0 1 0.6 0.6212 0.38 0.2537 378
0 5 16 0 6 0 1 0.6 0.6212 0.38 0.194 342
0 5 17 0 6 0 1 0.58 0.5455 0.4 0.2239 354
0 5 18 0 6 0 1 0.58 0.5455 0.37 0.1642 289
0 5 19 0 6 0 1 0.56 0.5303 0.43 0.194 267
0 5 20 0 6 0 1 0.56 0.5303 0.43 0.1343 219
0 5 21 0 6 0 1 0.54 0.5152 0.49 0.2239 182
0 5 22 0 6 0 1 0.54 0.5152 0.49 0.194 120
0 5 23 0 6 0 1 0.5 0.4848 0.59 0.1045 119
0 5 0 0 0 0 2 0.5 0.4848 0.59 0.1045 100
0 5 1 0 0 0 2 0.52 0.5 0.55 0 64
0 5 2 0 0 0 1 0.48 0.4697 0.63 0 59
0 5 3 0 0 0 1 0.46 0.4545 0.72 0.0896 31
0 5 4 0 0 0 1 0.42 0.4242 0.82 0 10
0 5 5 0 0 0 2 0.44 0.4394 0.77 0 5
0 5 6 0 0 0 2 0.44 0.4394 0.82 0 6
0 5 7 0 0 0 2 0.46 0.4545 0.82 0 23
0 5 8 0 0 0 1 0.52 0.5 0.63 0.1343 86
0 5 9 0 0 0 1 0.56 0.5303 0.52 0.2239 160
0 5 10 0 0 0 1 0.58 0.5455 0.49 0.1343 244
0 5 11 0 0 0 1 0.58 0.5455 0.49 0.0896 340
0 5 12 0 0 0 1 0.6 0.6212 0.46 0.0896 382
0 5 13 0 0 0 1 0.6 0.6212 0.49 0.1343 390
0 5 14 0 0 0 1 0.6 0.6212 0.49 0 366
0 5 15 0 0 0 1 0.6 0.6212 0.49 0 358
0 5 16 0 0 0 1 0.6 0.6212 0.46 0.1045 385
0 5 17 0 0 0 3 0.58 0.5455 0.49 0.2836 351
0 5 18 0 0 0 1 0.58 0.5455 0.49 0 268
0 5 19 0 0 0 1 0.56 0.5303 0.64 0 239
0 5 20 0 0 0 1 0.52 0.5 0.77 0.1343 174
0 5 21 0 0 0 1 0.52 0.5 0.77 0.0896 127
0 5 22 0 0 0 1 0.5 0.4848 0.88 0.0896 115
0 5 23 0 0 0 1 0.46 0.4545 0.88 0.0896 50
0 5 0 0 1 1 1 0.46 0.4545 0.82 0.0896 53
0 5 1 0 1 1 1 0.44 0.4394 0.88 0 33
0 5 2 0 1 1 1 0.44 0.4394 0.94 0 8
0 5 3 0 1 1 1 0.46 0.4545 0.82 0.0896 7
0 5 4 0 1 1 1 0.42 0.4242 0.82 0.1642 4
0 5 5 0 1 1 1 0.42 0.4242 0.77 0.1642 23
0 5 6 0 1 1 1 0.44 0.4394 0.72 0.2537 89
0 5 7 0 1 1 1 0.48 0.4697 0.63 0.2537 237
0 5 8 0 1 1 1 0.52 0.5 0.55 0.2239 374
0 5 9 0 1 1 1 0.54 0.5152 0.56 0.1642 178
0 5 10 0 1 1 1 0.56 0.5303 0.52 0.194 119
0 5 11 0 1 1 1 0.6 0.6212 0.46 0.2239 125
0 5 12 0 1 1 1 0.6 0.6212 0.43 0.194 195
0 5 13 0 1 1 1 0.62 0.6212 0.38 0.2836 174
0 5 14 0 1 1 1 0.62 0.6212 0.41 0.2239 162
0 5 15 0 1 1 1 0.62 0.6212 0.41 0.2239 199
0 5 16 0 1 1 1 0.64 0.6212 0.38 0.2239 304
0 5 17 0 1 1 1 0.62 0.6212 0.38 0.2537 598
0 5 18 0 1 1 1 0.62 0.6212 0.38 0.2985 524
0 5 19 0 1 1 1 0.58 0.5455 0.43 0.194 384
0 5 20 0 1 1 1 0.54 0.5152 0.49 0.194 239
0 5 21 0 1 1 1 0.52 0.5 0.59 0.1343 156
0 5 22 0 1 1 1 0.52 0.5 0.68 0.0896 116
0 5 23 0 1 1 1 0.5 0.4848 0.68 0.0896 61
0 5 0 0 2 1 1 0.48 0.4697 0.63 0 18
0 5 1 0 2 1 1 0.46 0.4545 0.59 0.0896 15
0 5 2 0 2 1 1 0.44 0.4394 0.58 0.1343 5
0 5 3 0 2 1 1 0.44 0.4394 0.54 0.194 4
0 5 4 0 2 1 1 0.42 0.4242 0.62 0.2537 2
0 5 5 0 2 1 1 0.4 0.4091 0.66 0.2239 29
0 5 6 0 2 1 1 0.42 0.4242 0.67 0.1343 112
0 5 7 0 2 1 2 0.44 0.4394 0.62 0.1343 314
0 5 8 0 2 1 2 0.5 0.4848 0.51 0.1045 425
0 5 9 0 2 1 2 0.52 0.5 0.48 0.1045 205
0 5 10 0 2 1 2 0.56 0.5303 0.37 0.0896 127
0 5 11 0 2 1 2 0.56 0.5303 0.43 0.1343 125
0 5 12 0 2 1 2 0.6 0.6212 0.38 0 217
0 5 13 0 2 1 2 0.62 0.6212 0.38 0.2537 202
0 5 14 0 2 1 2 0.62 0.6212 0.33 0 176
0 5 15 0 2 1 2 0.64 0.6212 0.33 0.0896 180
0 5 16 0 2 1 1 0.66 0.6212 0.31 0.1045 327
0 5 17 0 2 1 1 0.64 0.6212 0.33 0 611
0 5 18 0 2 1 1 0.64 0.6212 0.29 0.1343 550
0 5 19 0 2 1 1 0.6 0.6212 0.43 0.2239 434
0 5 20 0 2 1 1 0.54 0.5152 0.6 0.1343 291
0 5 21 0 2 1 1 0.54 0.5152 0.52 0 203
0 5 22 0 2 1 1 0.52 0.5 0.55 0.1045 150
0 5 23 0 2 1 2 0.52 0.5 0.59 0.1343 81
0 5 0 0 3 1 2 0.52 0.5 0.55 0.1343 38
0 5 1 0 3 1 2 0.5 0.4848 0.59 0.1045 20
0 5 2 0 3 1 1 0.52 0.5 0.59 0 10
0 5 3 0 3 1 1 0.5 0.4848 0.63 0.2239 3
0 5 4 0 3 1 2 0.48 0.4697 0.88 0.1343 2
0 5 5 0 3 1 1 0.46 0.4545 0.88 0.1343 20
0 5 6 0 3 1 1 0.46 0.4545 0.82 0.1343 99
0 5 7 0 3 1 1 0.48 0.4697 0.72 0.194 318
0 5 8 0 3 1 1 0.48 0.4697 0.77 0.2537 442
0 5 9 0 3 1 1 0.52 0.5 0.72 0.1343 203
0 5 10 0 3 1 1 0.54 0.5152 0.68 0.0896 154
0 5 11 0 3 1 1 0.56 0.5303 0.64 0.0896 141
0 5 12 0 3 1 1 0.6 0.6212 0.56 0 226
0 5 13 0 3 1 1 0.62 0.6212 0.5 0 193
0 5 14 0 3 1 1 0.62 0.6212 0.53 0.0896 177
0 5 15 0 3 1 1 0.64 0.6212 0.41 0 179
0 5 16 0 3 1 1 0.66 0.6212 0.39 0 289
0 5 17 0 3 1 1 0.64 0.6212 0.47 0.1045 259
0 5 18 0 3 1 1 0.62 0.6212 0.5 0.2985 274
0 5 19 0 3 1 1 0.56 0.5303 0.52 0.1343 401
0 5 20 0 3 1 1 0.54 0.5152 0.64 0.1343 273
0 5 21 0 3 1 1 0.54 0.5152 0.6 0 234
0 5 22 0 3 1 1 0.5 0.4848 0.72 0.2537 146
0 5 23 0 3 1 1 0.46 0.4545 0.88 0.2537 81
0 5 0 0 4 1 2 0.46 0.4545 0.88 0.2239 44
0 5 1 0 4 1 1 0.46 0.4545 0.88 0.2239 17
0 5 2 0 4 1 1 0.44 0.4394 0.94 0.194 15
0 5 3 0 4 1 1 0.44 0.4394 0.88 0.1343 5
0 5 4 0 4 1 1 0.42 0.4242 0.94 0 6
0 5 5 0 4 1 1 0.42 0.4242 0.94 0.1343 29
0 5 6 0 4 1 1 0.44 0.4394 0.88 0 112
0 5 7 0 4 1 1 0.46 0.4545 0.88 0.1343 297
0 5 8 0 4 1 1 0.48 0.4697 0.82 0.194 421
0 5 9 0 4 1 2 0.5 0.4848 0.77 0.2836 212
0 5 10 0 4 1 2 0.54 0.5152 0.68 0.2239 147
0 5 11 0 4 1 1 0.58 0.5455 0.6 0.2239 179
0 5 12 0 4 1 1 0.58 0.5455 0.6 0.2239 207
0 5 13 0 4 1 2 0.62 0.6212 0.57 0.2985 218
0 5 14 0 4 1 2 0.62 0.6061 0.61 0.2239 191
0 5 15 0 4 1 2 0.64 0.6212 0.53 0.2537 217
0 5 16 0 4 1 2 0.64 0.6212 0.57 0.2537 288
0 5 17 0 4 1 2 0.64 0.6212 0.57 0.194 594
0 5 18 0 4 1 1 0.62 0.6061 0.69 0.2239 527
0 5 19 0 4 1 2 0.6 0.6061 0.64 0.194 364
0 5 20 0 4 1 1 0.6 0.6061 0.64 0.194 276
0 5 21 0 4 1 1 0.56 0.5303 0.83 0.1343 223
0 5 22 0 4 1 1 0.54 0.5152 0.83 0.194 172
0 5 23 0 4 1 2 0.54 0.5152 0.77 0.194 103
0 5 0 0 5 1 2 0.52 0.5 0.83 0.1642 52
0 5 1 0 5 1 1 0.52 0.5 0.83 0.1642 20
0 5 2 0 5 1 2 0.5 0.4848 0.88 0.1343 11
0 5 3 0 5 1 2 0.5 0.4848 0.88 0.1343 4
0 5 4 0 5 1 3 0.5 0.4848 0.88 0.1642 5
0 5 5 0 5 1 2 0.5 0.4848 0.88 0.194 25
0 5 6 0 5 1 3 0.5 0.4848 0.88 0.1343 82
0 5 7 0 5 1 3 0.5 0.4848 0.88 0.1642 157
0 5 8 0 5 1 2 0.5 0.4848 0.88 0.194 387
0 5 9 0 5 1 2 0.5 0.4848 0.88 0.194 233
0 5 10 0 5 1 2 0.52 0.5 0.83 0.1343 130
0 5 11 0 5 1 2 0.52 0.5 0.83 0.1642 146
0 5 12 0 5 1 2 0.52 0.5 0.88 0.194 223
0 5 13 0 5 1 2 0.52 0.5 0.88 0.3881 226
0 5 14 0 5 1 2 0.52 0.5 0.87 0.2836 190
0 5 15 0 5 1 2 0.52 0.5 0.88 0.1642 198
0 5 16 0 5 1 2 0.52 0.5 0.88 0.1343 300
0 5 17 0 5 1 3 0.52 0.5 0.88 0.1642 491
0 5 18 0 5 1 3 0.52 0.5 0.88 0.1642 398
0 5 19 0 5 1 2 0.52 0.5 0.83 0.194 270
0 5 20 0 5 1 2 0.52 0.5 0.83 0.1343 152
0 5 21 0 5 1 2 0.52 0.5 0.84 0.1642 154
0 5 22 0 5 1 2 0.52 0.5 0.83 0.2239 132
0 5 23 0 5 1 3 0.5 0.4848 0.88 0.1642 119
0 5 0 0 6 0 2 0.5 0.4848 0.88 0.1343 102
0 5 1 0 6 0 2 0.5 0.4848 0.88 0.1343 82
0 5 2 0 6 0 2 0.5 0.4848 0.88 0.1343 52
0 5 3 0 6 0 2 0.5 0.4848 0.88 0.1343 35
0 5 4 0 6 0 2 0.5 0.4848 0.82 0.1642 5
0 5 5 0 6 0 2 0.5 0.4848 0.82 0.1045 14
0 5 6 0 6 0 2 0.5 0.4848 0.88 0.1045 11
0 5 7 0 6 0 3 0.48 0.4697 1 0 32
0 5 8 0 6 0 3 0.5 0.4848 0.94 0 88
0 5 9 0 6 0 2 0.52 0.5 0.94 0.0896 100
0 5 10 0 6 0 2 0.52 0.5 0.94 0.1642 167
0 5 11 0 6 0 2 0.52 0.5 0.94 0.1343 279
0 5 12 0 6 0 3 0.52 0.5 1 0.0896 279
0 5 13 0 6 0 3 0.52 0.5 1 0.0896 248
0 5 14 0 6 0 2 0.54 0.5152 0.94 0.1343 216
0 5 15 0 6 0 2 0.54 0.5152 0.94 0.1642 294
0 5 16 0 6 0 2 0.54 0.5152 0.94 0.194 295
0 5 17 0 6 0 2 0.56 0.5303 0.88 0.194 272
0 5 18 0 6 0 2 0.56 0.5303 0.88 0.2239 304
0 5 19 0 6 0 3 0.54 0.5152 0.94 0.1343 248
0 5 20 0 6 0 3 0.54 0.5152 0.94 0.1343 157
0 5 21 0 6 0 3 0.54 0.5152 0.94 0.2239 59
0 5 22 0 6 0 3 0.54 0.5152 0.94 0.1642 26
0 5 23 0 6 0 3 0.52 0.5 1 0.194 44
0 5 0 0 0 0 2 0.52 0.5 1 0 39
0 5 1 0 0 0 2 0.52 0.5 1 0.1045 47
0 5 2 0 0 0 2 0.52 0.5 1 0.1343 50
0 5 3 0 0 0 2 0.52 0.5 1 0 32
0 5 4 0 0 0 2 0.52 0.5 1 0 13
0 5 5 0 0 0 3 0.52 0.5 1 0.1045 14
0 5 6 0 0 0 2 0.52 0.5 1 0.1343 17
0 5 7 0 0 0 2 0.52 0.5 1 0.1343 42
0 5 8 0 0 0 2 0.54 0.5152 0.94 0.1343 70
0 5 9 0 0 0 1 0.58 0.5455 0.83 0.2537 134
0 5 10 0 0 0 1 0.58 0.5455 0.83 0.2239 226
0 5 11 0 0 0 1 0.6 0.5758 0.78 0.2239 322
0 5 12 0 0 0 1 0.62 0.5909 0.73 0.2985 367
0 5 13 0 0 0 1 0.62 0.5909 0.73 0.2836 456
0 5 14 0 0 0 1 0.64 0.6061 0.73 0.194 437
0 5 15 0 0 0 1 0.66 0.6212 0.69 0.2537 459
0 5 16 0 0 0 1 0.64 0.6061 0.69 0.2537 440
0 5 17 0 0 0 3 0.56 0.5303 0.78 0.3582 392
0 5 18 0 0 0 1 0.56 0.5303 0.78 0.2537 237
0 5 19 0 0 0 1 0.56 0.5303 0.83 0.1045 231
0 5 20 0 0 0 1 0.54 0.5152 0.88 0 191
0 5 21 0 0 0 1 0.54 0.5152 0.88 0 151
0 5 22 0 0 0 1 0.56 0.5303 0.83 0 117
0 5 23 0 0 0 1 0.54 0.5152 0.88 0.2239 69
0 5 0 0 1 1 1 0.52 0.5 0.94 0.1045 38
0 5 1 0 1 1 1 0.52 0.5 0.94 0.1343 14
0 5 2 0 1 1 1 0.5 0.4848 1 0.0896 13
0 5 3 0 1 1 1 0.5 0.4848 0.94 0.1642 4
0 5 4 0 1 1 1 0.5 0.4848 1 0.1343 6
0 5 5 0 1 1 1 0.5 0.4848 0.93 0.194 21
0 5 6 0 1 1 1 0.52 0.5 0.88 0.1642 104
0 5 7 0 1 1 1 0.52 0.5 0.83 0.2836 272
0 5 8 0 1 1 1 0.56 0.5303 0.73 0.2985 394
0 5 9 0 1 1 1 0.6 0.5909 0.69 0.194 194
0 5 10 0 1 1 1 0.62 0.6061 0.65 0.0896 112
0 5 11 0 1 1 1 0.64 0.6212 0.57 0 185
0 5 12 0 1 1 1 0.66 0.6212 0.54 0.0896 209
0 5 13 0 1 1 1 0.68 0.6364 0.51 0 214
0 5 14 0 1 1 1 0.68 0.6364 0.51 0 193
0 5 15 0 1 1 1 0.72 0.6667 0.51 0 165
0 5 16 0 1 1 3 0.6 0.5758 0.78 0.2537 226
0 5 17 0 1 1 1 0.58 0.5455 0.88 0.2239 274
0 5 18 0 1 1 3 0.58 0.5455 0.83 0.194 453
0 5 19 0 1 1 1 0.58 0.5455 0.83 0.2537 308
0 5 20 0 1 1 1 0.58 0.5455 0.83 0 198
0 5 21 0 1 1 1 0.58 0.5455 0.83 0 177
0 5 22 0 1 1 1 0.56 0.5303 0.88 0.0896 127
0 5 23 0 1 1 1 0.56 0.5303 0.88 0.0896 57
0 5 0 0 2 1 2 0.56 0.5303 0.88 0 31
0 5 1 0 2 1 3 0.56 0.5303 0.88 0 13
0 5 2 0 2 1 3 0.56 0.5303 0.88 0 8
0 5 3 0 2 1 3 0.54 0.5152 0.94 0.2537 4
0 5 4 0 2 1 3 0.54 0.5152 0.94 0.2537 4
0 5 5 0 2 1 3 0.52 0.5 0.94 0.2537 22
0 5 6 0 2 1 3 0.52 0.5 0.94 0.2537 49
0 5 7 0 2 1 2 0.52 0.5 0.94 0.2537 151
0 5 8 0 2 1 2 0.52 0.5 0.94 0.2985 347
0 5 9 0 2 1 2 0.54 0.5152 0.88 0.2537 207
0 5 10 0 2 1 3 0.54 0.5152 0.88 0.2537 104
0 5 11 0 2 1 2 0.56 0.5303 0.83 0.4179 130
0 5 12 0 2 1 3 0.56 0.5303 0.83 0.4179 153
0 5 13 0 2 1 2 0.56 0.5303 0.88 0.3284 172
0 5 14 0 2 1 1 0.62 0.5909 0.73 0.4627 184
0 5 15 0 2 1 1 0.62 0.6061 0.69 0.4478 210
0 5 16 0 2 1 1 0.62 0.6061 0.61 0.3284 290
0 5 17 0 2 1 1 0.62 0.6061 0.65 0.4179 604
0 5 18 0 2 1 1 0.6 0.5909 0.69 0.2985 480
0 5 19 0 2 1 1 0.6 0.5909 0.69 0.2537 349
0 5 20 0 2 1 1 0.58 0.5455 0.83 0.4179 283
0 5 21 0 2 1 1 0.54 0.5152 0.88 0.2537 174
0 5 22 0 2 1 2 0.54 0.5152 0.88 0.2836 98
0 5 23 0 2 1 2 0.54 0.5152 0.88 0.2537 56
0 5 0 0 3 1 2 0.54 0.5152 0.88 0.2239 23
0 5 1 0 3 1 2 0.54 0.5152 0.88 0.2537 12
0 5 2 0 3 1 3 0.52 0.5 0.94 0.2239 6
0 5 3 0 3 1 3 0.52 0.5 0.94 0.2985 9
0 5 4 0 3 1 3 0.52 0.5 0.94 0.2985 3
0 5 5 0 3 1 1 0.52 0.5 1 0.2239 9
0 5 6 0 3 1 1 0.52 0.5 1 0.1343 101
0 5 7 0 3 1 1 0.54 0.5152 0.88 0.194 274
0 5 8 0 3 1 1 0.56 0.5303 0.88 0.2836 453
0 5 9 0 3 1 3 0.56 0.5303 0.83 0.2537 202
0 5 10 0 3 1 3 0.54 0.5152 0.88 0.2836 106
0 5 11 0 3 1 2 0.54 0.5152 0.94 0.0896 23
0 5 12 0 3 1 1 0.56 0.5303 0.94 0.2985 54
0 5 13 0 3 1 2 0.56 0.5303 0.83 0.3284 122
0 5 14 0 3 1 2 0.58 0.5455 0.78 0.2836 138
0 5 15 0 3 1 1 0.6 0.5758 0.78 0.2537 167
0 5 16 0 3 1 1 0.6 0.5909 0.73 0.194 294
0 5 17 0 3 1 1 0.6 0.5909 0.69 0.1343 565
0 5 18 0 3 1 1 0.6 0.5909 0.73 0.2239 489
0 5 19 0 3 1 3 0.56 0.5303 0.88 0.1343 331
0 5 20 0 3 1 3 0.56 0.5303 0.88 0.1343 213
0 5 21 0 3 1 1 0.52 0.5 0.88 0 85
0 5 22 0 3 1 1 0.52 0.5 0.83 0 117
0 5 23 0 3 1 1 0.52 0.5 0.94 0.0896 59
0 5 0 0 4 1 1 0.52 0.5 0.94 0.1045 29
0 5 1 0 4 1 1 0.5 0.4848 0.94 0 6
0 5 2 0 4 1 1 0.5 0.4848 0.94 0 15
0 5 3 0 4 1 1 0.48 0.4697 1 0 4
0 5 4 0 4 1 1 0.48 0.4697 0.94 0 5
0 5 5 0 4 1 1 0.48 0.4697 0.94 0 26
0 5 6 0 4 1 2 0.5 0.4848 0.94 0 103
0 5 7 0 4 1 2 0.5 0.4848 1 0 257
0 5 8 0 4 1 2 0.52 0.5 0.88 0 487
0 5 9 0 4 1 2 0.54 0.5152 0.88 0.0896 216
0 5 10 0 4 1 2 0.54 0.5152 0.83 0 130
0 5 11 0 4 1 3 0.54 0.5152 0.88 0.1642 164
0 5 12 0 4 1 2 0.58 0.5455 0.78 0.1045 168
0 5 13 0 4 1 3 0.58 0.5455 0.64 0.2537 183
0 5 14 0 4 1 3 0.54 0.5152 0.73 0.194 180
0 5 15 0 4 1 1 0.56 0.5303 0.78 0.1642 188
0 5 16 0 4 1 1 0.58 0.5455 0.64 0.194 302
0 5 17 0 4 1 1 0.56 0.5303 0.78 0.1642 547
0 5 18 0 4 1 1 0.6 0.6212 0.55 0.1642 513
0 5 19 0 4 1 1 0.58 0.5455 0.6 0.1343 410
0 5 20 0 4 1 1 0.54 0.5152 0.77 0.2836 282
0 5 21 0 4 1 1 0.54 0.5152 0.77 0.2836 209
0 5 22 0 4 1 3 0.5 0.4848 0.82 0.2985 79
0 5 23 0 4 1 1 0.48 0.4697 0.94 0 72
0 5 0 0 5 1 1 0.46 0.4545 0.94 0.0896 48
0 5 1 0 5 1 1 0.46 0.4545 1 0 25
0 5 2 0 5 1 1 0.44 0.4394 1 0.0896 8
0 5 3 0 5 1 1 0.44 0.4394 1 0 5
0 5 4 0 5 1 1 0.44 0.4394 0.94 0.0896 5
0 5 5 0 5 1 1 0.44 0.4394 0.94 0.1045 28
0 5 6 0 5 1 1 0.46 0.4545 0.88 0.1045 117
0 5 7 0 5 1 1 0.5 0.4848 0.77 0.1642 319
0 5 8 0 5 1 1 0.54 0.5152 0.68 0 517
0 5 9 0 5 1 1 0.54 0.5152 0.68 0.2239 234
0 5 10 0 5 1 1 0.56 0.5303 0.64 0.194 148
0 5 11 0 5 1 2 0.58 0.5455 0.6 0.194 196
0 5 12 0 5 1 2 0.6 0.6212 0.56 0.2537 255
0 5 13 0 5 1 3 0.6 0.6212 0.56 0.2836 232
0 5 14 0 5 1 1 0.62 0.6212 0.53 0.2239 197
0 5 15 0 5 1 2 0.6 0.6212 0.56 0.194 242
0 5 16 0 5 1 2 0.6 0.6212 0.53 0.1642 330
0 5 17 0 5 1 1 0.62 0.6212 0.53 0 554
0 5 18 0 5 1 1 0.6 0.6212 0.56 0.1642 473
0 5 19 0 5 1 1 0.58 0.5455 0.64 0.0896 302
0 5 20 0 5 1 1 0.58 0.5455 0.64 0.1045 220
0 5 21 0 5 1 1 0.56 0.5303 0.64 0.1045 195
0 5 22 0 5 1 1 0.54 0.5152 0.73 0 152
0 5 23 0 5 1 1 0.52 0.5 0.72 0.1642 115
0 5 0 0 6 0 1 0.52 0.5 0.77 0.1045 98
0 5 1 0 6 0 1 0.52 0.5 0.72 0 72
0 5 2 0 6 0 1 0.52 0.5 0.72 0.1045 40
0 5 3 0 6 0 1 0.48 0.4697 0.82 0.1045 19
0 5 4 0 6 0 1 0.46 0.4545 0.88 0.1343 7
0 5 5 0 6 0 1 0.46 0.4545 0.88 0.1045 5
0 5 6 0 6 0 1 0.5 0.4848 0.82 0.1343 28
0 5 7 0 6 0 1 0.54 0.5152 0.73 0.1343 43
0 5 8 0 6 0 1 0.56 0.5303 0.68 0.2836 126
0 5 9 0 6 0 1 0.6 0.6061 0.64 0.2239 225
0 5 10 0 6 0 1 0.62 0.6061 0.61 0.1045 323
0 5 11 0 6 0 1 0.64 0.6212 0.53 0.1343 418
0 5 12 0 6 0 1 0.66 0.6212 0.5 0 493
0 5 13 0 6 0 1 0.7 0.6364 0.45 0 462
0 5 14 0 6 0 1 0.72 0.6515 0.42 0 456
0 5 15 0 6 0 1 0.72 0.6515 0.45 0.2537 506
0 5 16 0 6 0 2 0.72 0.6515 0.39 0.2537 471
0 5 17 0 6 0 2 0.72 0.6515 0.42 0.1642 444
0 5 18 0 6 0 2 0.7 0.6364 0.45 0.1642 444
0 5 19 0 6 0 1 0.68 0.6364 0.47 0.1642 301
0 5 20 0 6 0 1 0.62 0.6061 0.61 0 248
0 5 21 0 6 0 1 0.62 0.6061 0.61 0.1045 227
0 5 22 0 6 0 1 0.6 0.5909 0.69 0.1343 204
0 5 23 0 6 0 1 0.58 0.5455 0.78 0.0896 145
0 5 0 0 0 0 1 0.54 0.5152 0.88 0.1642 131
0 5 1 0 0 0 1 0.52 0.5 0.94 0.1343 98
0 5 2 0 0 0 1 0.52 0.5 0.94 0.1045 68
0 5 3 0 0 0 1 0.5 0.4848 1 0.1045 33
0 5 4 0 0 0 1 0.5 0.4848 1 0 12
0 5 5 0 0 0 1 0.5 0.4848 1 0.1045 6
0 5 6 0 0 0 1 0.52 0.5 0.94 0.1045 18
0 5 7 0 0 0 1 0.54 0.5152 0.88 0.1045 40
0 5 8 0 0 0 1 0.6 0.5909 0.73 0.0896 94
0 5 9 0 0 0 1 0.62 0.6061 0.69 0.1045 189
0 5 10 0 0 0 1 0.64 0.6061 0.65 0.1343 305
0 5 11 0 0 0 1 0.7 0.6515 0.54 0.194 373
0 5 12 0 0 0 2 0.72 0.6667 0.51 0.194 401
0 5 13 0 0 0 2 0.66 0.6212 0.54 0.2239 455
0 5 14 0 0 0 3 0.62 0.6061 0.69 0.194 316
0 5 15 0 0 0 2 0.66 0.6212 0.61 0.1642 331
0 5 16 0 0 0 1 0.68 0.6364 0.61 0.1343 273
0 5 17 0 0 0 1 0.7 0.6515 0.58 0.2537 306
0 5 18 0 0 0 1 0.66 0.6212 0.61 0.2239 358
0 5 19 0 0 0 1 0.66 0.6212 0.61 0.194 300
0 5 20 0 0 0 1 0.64 0.6061 0.65 0.1642 231
0 5 21 0 0 0 1 0.62 0.5909 0.73 0.194 136
0 5 22 0 0 0 1 0.6 0.5606 0.83 0.1343 121
0 5 23 0 0 0 2 0.58 0.5455 0.83 0.1343 65
0 5 0 0 1 1 2 0.56 0.5303 0.88 0.1343 41
0 5 1 0 1 1 1 0.56 0.5303 0.88 0.1045 9
0 5 2 0 1 1 3 0.56 0.5303 0.88 0.1642 5
0 5 3 0 1 1 3 0.54 0.5152 0.94 0.1642 4
0 5 4 0 1 1 2 0.54 0.5152 0.94 0 4
